person_id,family_name,first_name,name_lang,sex,rustication,rustication_start,rustication_end,place_of_rust,birthyear,deathyear,alt_name,alt_name_lang,place_of_birth,social_position,neibu_access,source_id_1,page_number_1,source_id_2,page_number_2,commentary,note,created,created_by,last_modified,last_modified_by
P0414,加西亚 洛尔卡,费德里戈,zh,male,NULL,NULL,NULL,NULL,1898,1936,NULL,NULL,PL0282,NULL,NULL,https://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca,ONLINE SOURCE,,,,,2018-06-28,MG,2018-06-28,MG
P0415,Osborne,John,en,male,NULL,NULL,NULL,NULL,1929,1994,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/John_Osborne,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0415,奥斯本,,zh,male,NULL,NULL,NULL,NULL,1929,1994,NULL,NULL,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/John_Osborne,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0416,Ormandy,Eugene,en,male,NULL,NULL,NULL,NULL,1899,1985,Jenő Blau,en,PL0126,NULL,NULL,https://en.wikipedia.org/wiki/Eugene_Ormandy,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0416,奥曼迪,尤金,zh,male,NULL,NULL,NULL,NULL,1899,1985,言 布勞,zh,PL0126,NULL,NULL,https://en.wikipedia.org/wiki/Eugene_Ormandy,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0417,Nobel,Alfred,en,male,NULL,NULL,NULL,NULL,1833,1896,NULL,NULL,PL0283,NULL,NULL,https://en.wikipedia.org/wiki/Alfred_Nobel,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0417,诺贝尔,阿尔弗雷德,zh,male,NULL,NULL,NULL,NULL,1833,1896,NULL,NULL,PL0283,NULL,NULL,https://en.wikipedia.org/wiki/Alfred_Nobel,ONLINE SOURCE,,,,,2018-07-03,MG,2018-07-03,MG
P0418,Neruda,Pablo,es,male,NULL,NULL,NULL,NULL,1904,1973,NULL,NULL,PL0284,NULL,NULL,https://en.wikipedia.org/wiki/Pablo_Neruda,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0418,聂鲁达,巴勃罗,zh,male,NULL,NULL,NULL,NULL,1904,1973,NULL,NULL,PL0284,NULL,NULL,https://en.wikipedia.org/wiki/Pablo_Neruda,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0419,Nietzsche,Friedrich,de,male,NULL,NULL,NULL,NULL,1844,1900,NULL,NULL,PL0285,NULL,NULL,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0419,尼采,弗里德里希,zh,male,NULL,NULL,NULL,NULL,1844,1900,NULL,NULL,PL0285,NULL,NULL,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0420,Nekrasov,Nikolay,en,male,NULL,NULL,NULL,NULL,1821,1878,NULL,NULL,PL0286,NULL,NULL,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0420,Некра́сов,Никола́й,ru,male,NULL,NULL,NULL,NULL,1821,1878,NULL,NULL,PL0286,NULL,NULL,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0420,涅克拉索夫,尼古拉,zh,male,NULL,NULL,NULL,NULL,1821,1878,NULL,NULL,PL0286,NULL,NULL,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,,2018-07-04,MG,2018-07-04,MG
P0622,Ma,Yanxiang,en,male,unknown,NULL,NULL,NULL,1907,1988,NULL,NULL,PL0003,NULL,NULL,https://baike.baidu.com/item/%E9%A9%AC%E5%BD%A6%E7%A5%A5,ONLINE SOURCE,,,,,2018-07-09,MG,2018-07-17,MG
P0622,马,彦祥,zh,male,unknown,NULL,NULL,NULL,1907,1988,NULL,NULL,PL0003,NULL,NULL,https://baike.baidu.com/item/%E9%A9%AC%E5%BD%A6%E7%A5%A5,ONLINE SOURCE,,,,,2018-07-09,MG,2018-07-17,MG
P0623,Makarenko,Anton,en,male,NULL,NULL,NULL,NULL,1888,1939,NULL,NULL,PL0287,NULL,NULL,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,,2018-07-09,MG,2018-07-17,MG
P0623,Мака́ренко,Анто́н,ru,male,NULL,NULL,NULL,NULL,1888,1939,NULL,NULL,PL0287,NULL,NULL,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,,2018-07-09,MG,2018-07-17,MG
P0623,马卡连柯,安东,zh,male,NULL,NULL,NULL,NULL,1888,1939,NULL,NULL,PL0287,NULL,NULL,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,,2018-07-09,MG,2018-07-17,MG
P0521,Edison,Thomas,en,male,NULL,NULL,NULL,NULL,1847,1931,NULL,NULL,PL0351,NULL,,https://zh.wikipedia.org/wiki/%E7%88%B1%E8%BF%AA%E7%94%9F,,,,,,2018-04-26,WH,2018-04-26,WH
P0521,爱迪生,托马斯,zh,male,NULL,NULL,NULL,NULL,1847,1931,NULL,NULL,PL0351,NULL,,https://zh.wikipedia.org/wiki/%E7%88%B1%E8%BF%AA%E7%94%9F,,,,,,2018-04-26,WH,2018-04-26,WH
P0522,Fechin,Nicolai,en,male,NULL,NULL,NULL,NULL,1881,1955,,,PL0026,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,,2018-05-03,WH,2018-05-03,WH
P0522,Фешин,Николай,ru,male,NULL,NULL,NULL,NULL,1881,1955,,,PL0026,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,,2018-05-03,WH,2018-05-03,WH
P0522,费申,尼古拉,zh,male,NULL,NULL,NULL,NULL,1881,1955,,,PL0026,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,,2018-05-03,WH,2018-05-03,WH
P0523,Feng,Zhi,en,male,NULL,NULL,NULL,NULL,1905,1993,Feng Chengzhi,en,PL0183,,,https://zh.wikipedia.org/wiki/%E5%86%AF%E8%87%B3,,,,,,2018-05-03,WH,2018-05-03,WH
P0523,冯,至,zh,male,NULL,NULL,NULL,NULL,1905,1993,冯承植,zh,PL0183,,,https://zh.wikipedia.org/wiki/%E5%86%AF%E8%87%B3,,,,,,2018-05-03,WH,2018-05-03,WH
P0524,Fu,Chongju,en,male,NULL,NULL,NULL,NULL,1875,1917,,,PL0352,,,https://book.douban.com/subject/1733761/,,,,,,2018-05-03,WH,2018-05-03,WH
P0524,傅,崇矩,zh,male,NULL,NULL,NULL,NULL,1875,1917,,,PL0352,,,https://book.douban.com/subject/1733761/,,,,,,2018-05-03,WH,2018-05-03,WH
P0525,Rembrandt,Harmenszoon van Rijn,en,male,NULL,NULL,NULL,NULL,1606,1669,NULL,NULL,PL0353,,,https://zh.wikipedia.org/wiki/%E4%BC%A6%E5%8B%83%E6%9C%97,,,,,,2018-06-21,WH,2018-06-21,WH
P0525,伦勃朗,哈尔曼松·范·莱因,zh,male,NULL,NULL,NULL,NULL,1606,1669,NULL,NULL,PL0353,,,https://zh.wikipedia.org/wiki/%E4%BC%A6%E5%8B%83%E6%9C%97,,,,,,2018-06-21,WH,2018-06-21,WH
P0526,Han,Yu,en,male,NULL,NULL,NULL,NULL,0768,0824,NULL,NULL,PL0354,,,https://zh.wikipedia.org/wiki/%E9%9F%A9%E6%84%88,,,,,,2018-06-21,WH,2018-10-25,DP
P0526,韩,愈,zh,male,NULL,NULL,NULL,NULL,0768,0824,NULL,NULL,PL0354,,,https://zh.wikipedia.org/wiki/%E9%9F%A9%E6%84%88,,,,,,2018-06-21,WH,2018-10-25,DP
P0527,Huang,Zongxi,en,male,NULL,NULL,NULL,NULL,1610,1695,NULL,NULL,PL0355,,,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%AE%97%E7%BE%B2,,,,,,2018-07-09,WH,2018-07-09,WH
P0527,黄,宗羲,zh,male,NULL,NULL,NULL,NULL,1610,1695,NULL,NULL,PL0355,,,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%AE%97%E7%BE%B2,,,,,,2018-07-09,WH,2018-07-09,WH
P0528,Huang,Yuxiang,en,male,no,NULL,NULL,NULL,1940~,1940~,NULL,NULL,PL0356,,,http://news.ifeng.com/history/2/200709/0903_336_210958_1.shtml,,,,,,2018-07-10,WH,2018-07-10,WH
P0528,黄,钰祥,zh,male,no,NULL,NULL,NULL,1940~,1940~,NULL,NULL,PL0356,,,http://news.ifeng.com/history/2/200709/0903_336_210958_1.shtml,,,,,,2018-07-10,WH,2018-07-10,WH
P0529,Hume,David,en,male,NULL,NULL,NULL,NULL,1711,1776,NULL,NULL,PL0121,,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8D%AB%C2%B7%E4%BC%91%E8%B0%9F,,,,,,2018-07-12,WH,2018-07-12,WH
P0529,休谟,大卫,zh,male,NULL,NULL,NULL,NULL,1711,1776,NULL,NULL,PL0121,,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8D%AB%C2%B7%E4%BC%91%E8%B0%9F,,,,,,2018-07-12,WH,2018-07-12,WH
P0624,Huang,Ziping,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00253,319-330,,,,,2018-07-10,MG,2018-07-17,MG
P0624,黄,子平,zh,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00253,319-330,,,,,2018-07-10,MG,2018-07-17,MG
P0625,Xu,Bing,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00254,13-30,,,,,2018-07-10,MG,2018-07-17,MG
P0625,徐,冰,zh,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00254,13-30,,,,,2018-07-10,MG,2018-07-17,MG
P0626,Marcuse,Herbert,en,male,NULL,NULL,NULL,NULL,1898,1979,NULL,NULL,PL0063,NULL,NULL,https://en.wikipedia.org/wiki/Herbert_Marcuse,ONLINE SOURCE,,,,,2018-07-13,MG,2018-07-17,MG
P0626,马尔库塞,赫伯特,zh,male,NULL,NULL,NULL,NULL,1898,1979,NULL,NULL,PL0063,NULL,NULL,https://en.wikipedia.org/wiki/Herbert_Marcuse,ONLINE SOURCE,,,,,2018-07-13,MG,2018-07-17,MG
P0627,Shulman,Norman,en,male,unknown,NULL,NULL,NULL,,,NULL,NULL,,NULL,NULL,https://en.wikipedia.org/wiki/Jan_Wong,ONLINE SOURCE,,,,,2018-07-17,MG,2018-11-01,MG
P0628,Mathiez,Albert,fr,male,NULL,NULL,NULL,NULL,1874,1932,NULL,NULL,PL0289,NULL,NULL,https://en.wikipedia.org/wiki/Albert_Mathiez,ONLINE SOURCE,,,,,2018-07-17,MG,2018-07-17,MG
P0628,马迪厄,,zh,male,NULL,NULL,NULL,NULL,1874,1932,NULL,NULL,PL0289,NULL,NULL,https://en.wikipedia.org/wiki/Albert_Mathiez,ONLINE SOURCE,,,,,2018-07-17,MG,2018-07-17,MG
P0621,Mehring,Franz,en,male,NULL,NULL,NULL,NULL,1846,1919,NULL,NULL,PL0290,NULL,NULL,https://en.wikipedia.org/wiki/Franz_Mehring,ONLINE SOURCE,,,,,2018-07-17,MG,2018-07-17,MG
P0621,梅林,弗兰茨,zh,male,NULL,NULL,NULL,NULL,1846,1919,NULL,NULL,PL0290,NULL,NULL,https://en.wikipedia.org/wiki/Franz_Mehring,ONLINE SOURCE,,,,,2018-07-17,MG,2018-07-17,MG
P0629,Mengzi,,en,male,NULL,NULL,NULL,NULL,-0372,-0289,Mencius,en,PL0291,NULL,NULL,https://en.wikipedia.org/wiki/Mencius,ONLINE SOURCE,,,,,2018-07-20,MG,2018-10-25,DP
P0629,孟子,,zh,male,NULL,NULL,NULL,NULL,-0372,-0289,NULL,NULL,PL0291,NULL,NULL,https://en.wikipedia.org/wiki/Mencius,ONLINE SOURCE,,,,,2018-07-20,MG,2018-10-25,DP
P0630,Mérimée,Prosper,fr,male,NULL,NULL,NULL,NULL,1803,1870,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/Prosper_M%C3%A9rim%C3%A9e,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0630,梅里美,普羅斯佩,zh,male,NULL,NULL,NULL,NULL,1803,1870,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/Prosper_M%C3%A9rim%C3%A9e,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0631,Michelet,Jules,fr,male,NULL,NULL,NULL,NULL,1798,1874,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/Jules_Michelet,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0631,米什莱,儒勒,zh,male,NULL,NULL,NULL,NULL,1798,1874,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/Jules_Michelet,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0632,Mickiewicz,Adam,pl,male,NULL,NULL,NULL,NULL,1798,1855,NULL,NULL,PL0292,NULL,NULL,https://en.wikipedia.org/wiki/Adam_Mickiewicz,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0632,密茨凯维奇,亚当,zh,male,NULL,NULL,NULL,NULL,1798,1855,NULL,NULL,PL0292,NULL,NULL,https://en.wikipedia.org/wiki/Adam_Mickiewicz,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0633,Mitchell,Margaret,en,female,NULL,NULL,NULL,NULL,1900,1949,Peggy Mitchell,en,PL0293,NULL,NULL,https://en.wikipedia.org/wiki/Margaret_Mitchell,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0633,米切尔,玛格丽特,zh,female,NULL,NULL,NULL,NULL,1900,1949,NULL,NULL,PL0293,NULL,NULL,https://en.wikipedia.org/wiki/Margaret_Mitchell,ONLINE SOURCE,,,,,2018-07-20,MG,2018-07-20,MG
P0634,de Secondat,Charles-Louis,fr,male,NULL,NULL,NULL,NULL,1689,1755,Montesquieu,fr,PL0294,NULL,NULL,https://en.wikipedia.org/wiki/Montesquieu,ONLINE SOURCE,,,,,2018-07-23,MG,2018-07-23,MG
P0634,德 塞孔达,夏尔 路易,zh,male,NULL,NULL,NULL,NULL,1689,1755,孟德斯鸠,zh,PL0294,NULL,NULL,https://en.wikipedia.org/wiki/Montesquieu,ONLINE SOURCE,,,,,2018-07-23,MG,2018-07-23,MG
P0641,Guo,Moruo,en,male,NULL,NULL,NULL,NULL,1892,1978,Dingtang,en,PL0134,NULL,NULL,https://en.wikipedia.org/wiki/Guo_Moruo,ONLINE SOURCE,,,,,2018-07-24,MG,2018-07-24,MG
P0641,郭,沫若,zh,male,NULL,NULL,NULL,NULL,1892,1978,鼎堂,zh,PL0134,NULL,NULL,https://en.wikipedia.org/wiki/Guo_Moruo,ONLINE SOURCE,,,,,2018-07-24,MG,2018-07-24,MG
P0642,Ilyina,Yelena,en,female,NULL,NULL,NULL,NULL,1901,1964,Liya Yakovlevna Preys,en,PL0411,NULL,NULL,https://prabook.com/web/elena_yakovlevna.ilyina/3746477,ONLINE SOURCE,,,,,2018-08-12,MG,2018-11-01,MG
P0642,叶,伊琳娜,zh,female,NULL,NULL,NULL,NULL,1901,1964,NULL,NULL,PL0411,NULL,NULL,https://prabook.com/web/elena_yakovlevna.ilyina/3746477,ONLINE SOURCE,,,,,2018-08-12,MG,2018-11-01,MG
P0643,Ibsen,Henrik,en,male,NULL,NULL,NULL,NULL,1828,1906,NULL,NULL,PL0401,NULL,NULL,https://en.wikipedia.org/wiki/Henrik_Ibsen,ONLINE SOURCE,,,,,2018-08-16,MG,2018-08-16,MG
P0643,易卜生,亨里克,zh,male,NULL,NULL,NULL,NULL,1828,1906,NULL,NULL,PL0401,NULL,NULL,https://en.wikipedia.org/wiki/Henrik_Ibsen,ONLINE SOURCE,,,,,2018-08-16,MG,2018-08-16,MG
P0700,Gong,Sasha,en,female,yes,,,,1956,,NULL,NULL,PL0002,NULL,,SS00255,,,,,,2018-10-16,LH,2018-10-16,LH
P0644,Abbado,Claudio,en,male,NULL,NULL,NULL,NULL,1933,2014,NULL,NULL,PL0403,NULL,NULL,https://en.wikipedia.org/wiki/Claudio_Abbado,ONLINE SOURCE,,,,,2018-10-19,MG,2018-10-19,MG
P0644,阿巴多,克劳迪奥,zh,male,NULL,NULL,NULL,NULL,1933,2014,NULL,NULL,PL0403,NULL,NULL,https://en.wikipedia.org/wiki/Claudio_Abbado,ONLINE SOURCE,,,,,2018-10-19,MG,2018-10-19,MG
P0645,Allilujeva,Svetlana,en,female,NULL,NULL,NULL,NULL,1926,2011,Lana Peters,en,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Svetlana_Alliluyeva,ONLINE SOURCE,,,,,2018-10-19,MG,2018-10-19,MG
P0645,阿利卢耶娃,斯维特兰娜,zh,female,NULL,NULL,NULL,NULL,1926,2011,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Svetlana_Alliluyeva,ONLINE SOURCE,,,,,2018-10-19,MG,2018-10-19,MG
P0646,Luxemburg,Rosa,en,female,NULL,NULL,NULL,NULL,1871,1919,NULL,NULL,PL0405,NULL,NULL,https://en.wikipedia.org/wiki/Rosa_Luxemburg,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0646,卢森堡,羅莎,zh,female,NULL,NULL,NULL,NULL,1871,1919,NULL,NULL,PL0405,NULL,NULL,https://en.wikipedia.org/wiki/Rosa_Luxemburg,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0647,Liebknecht,Karl,de,male,NULL,NULL,NULL,NULL,1871,1919,NULL,NULL,PL0404,NULL,NULL,https://baike.baidu.com/item/%E5%8D%A1%E5%B0%94%C2%B7%E6%9D%8E%E5%8D%9C%E5%85%8B%E5%86%85%E8%A5%BF,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0647,李卜克内西,卡尔,zh,male,NULL,NULL,NULL,NULL,1871,1919,NULL,NULL,PL0404,NULL,NULL,https://baike.baidu.com/item/%E5%8D%A1%E5%B0%94%C2%B7%E6%9D%8E%E5%8D%9C%E5%85%8B%E5%86%85%E8%A5%BF,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0648,Li,Dazhao,en,male,NULL,NULL,NULL,NULL,1888,1927,NULL,NULL,PL0406,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%A7%E9%92%8A,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0648,李,大钊,zh,male,NULL,NULL,NULL,NULL,1888,1927,NULL,NULL,PL0406,NULL,NULL,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%A7%E9%92%8A,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0649,Yun,Daiying,en,male,NULL,NULL,NULL,NULL,1895,1931,NULL,NULL,PL0185,NULL,NULL,https://en.wikipedia.org/wiki/Yun_Daiying,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0649,恽,代英,zh,male,NULL,NULL,NULL,NULL,1895,1931,NULL,NULL,PL0185,NULL,NULL,https://en.wikipedia.org/wiki/Yun_Daiying,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0650,Liu,Bojian,en,male,NULL,NULL,NULL,NULL,1895,1935,NULL,NULL,PL0407,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%88%98%E4%BC%AF%E5%9D%9A,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0650,刘,刘坚,zh,male,NULL,NULL,NULL,NULL,1895,1935,NULL,NULL,PL0407,NULL,NULL,https://zh.wikipedia.org/wiki/%E5%88%98%E4%BC%AF%E5%9D%9A,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0651,Thälmann,Ernst,de,male,NULL,NULL,NULL,NULL,1886,1944,NULL,NULL,PL0408,NULL,NULL,https://en.wikipedia.org/wiki/Ernst_Th%C3%A4lmann,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0651,台尔曼,恩斯特,zh,male,NULL,NULL,NULL,NULL,1886,1944,NULL,NULL,PL0408,NULL,NULL,https://en.wikipedia.org/wiki/Ernst_Th%C3%A4lmann,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0652,Ibárruri,Dolores,es,female,NULL,NULL,NULL,NULL,1895,1989,NULL,NULL,PL0409,NULL,NULL,https://en.wikipedia.org/wiki/Dolores_Ib%C3%A1rruri,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0652,伊巴露丽,多洛雷斯,zh,female,NULL,NULL,NULL,NULL,1895,1989,NULL,NULL,PL0409,NULL,NULL,https://en.wikipedia.org/wiki/Dolores_Ib%C3%A1rruri,ONLINE SOURCE,,,,,2018-10-24,MG,2018-10-26,MG
P0653,Bunin,Ivan,en,male,NULL,NULL,NULL,NULL,1870,1953,NULL,NULL,PL0412,NULL,NULL,https://en.wikipedia.org/wiki/Ivan_Bunin,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0653,蒲宁,伊万,zh,male,NULL,NULL,NULL,NULL,1870,1953,NULL,NULL,PL0412,NULL,NULL,https://en.wikipedia.org/wiki/Ivan_Bunin,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0653,Бу́нин,Ива́н,ru,male,NULL,NULL,NULL,NULL,1870,1953,NULL,NULL,PL0412,NULL,NULL,https://en.wikipedia.org/wiki/Ivan_Bunin,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0654,Buonarroti ,Michelangelo,it,male,NULL,NULL,NULL,NULL,1475,1564,NULL,NULL,PL0413,NULL,NULL,https://en.wikipedia.org/wiki/Michelangelo,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0654,博纳罗蒂,米开朗基罗,zh,male,NULL,NULL,NULL,NULL,1475,1564,NULL,NULL,PL0413,NULL,NULL,https://en.wikipedia.org/wiki/Michelangelo,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0655,Burns,Robert,en,male,NULL,NULL,NULL,NULL,1759,1769,Rabbie Burns,en,PL0414,NULL,NULL,https://en.wikipedia.org/wiki/Robert_Burns,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-06,MG
P0655,伯恩斯,羅伯特,zh,male,NULL,NULL,NULL,NULL,1759,1769,NULL,NULL,PL0414,NULL,NULL,https://en.wikipedia.org/wiki/Robert_Burns,ONLINE SOURCE,,,,,2018-11-06,MG,2018-11-07,MG
P0656,Byron,George,en,male,NULL,NULL,NULL,NULL,1788,1824,Lord Byron,en,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Lord_Byron,ONLINE SOURCE,,,,,2018-11-07,MG,2018-11-07,MG
P0656,拜伦,乔治,zh,male,NULL,NULL,NULL,NULL,1788,1824,拜伦勋爵,zh,PL0036,NULL,NULL,https://en.wikipedia.org/wiki/Lord_Byron,ONLINE SOURCE,,,,,2018-11-07,MG,2018-11-07,MG
P0657,Cao,Yu,en,male,no,NULL,NULL,NULL,1910,1996,Wan Jiabao,en,PL0415,NULL,NULL,https://en.wikipedia.org/wiki/Cao_Yu,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
P0657,曹,禺,zh,male,no,NULL,NULL,NULL,1910,1996,万家宝,zh,PL0415,NULL,NULL,https://en.wikipedia.org/wiki/Cao_Yu,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
P0658,Chopin,Fryderyk Franciszek,pl,male,NULL,NULL,NULL,NULL,1810,1849,NULL,NULL,PL0416,NULL,NULL,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Chopin,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
P0658,肖邦,弗雷德里克,zh,male,NULL,NULL,NULL,NULL,1810,1849,NULL,NULL,PL0416,NULL,NULL,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Chopin,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
P0659,Croce,Benedetto,it,male,NULL,NULL,NULL,NULL,1866,1952,NULL,NULL,PL0417,NULL,NULL,https://en.wikipedia.org/wiki/Benedetto_Croce,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
P0659,克罗齐,贝内德托,zh,male,NULL,NULL,NULL,NULL,1866,1952,NULL,NULL,PL0417,NULL,NULL,https://en.wikipedia.org/wiki/Benedetto_Croce,ONLINE SOURCE,,,,,2018-11-09,MG,2018-11-09,MG
